x,y,z
0.1072125, 0.5253123, 0.5769981
0.1072125, 0.5268684, 0.6140351
0.1072125, 0.5250517, 0.6374269
0.1072125, 0.5257885, 0.6452242
0.1072125, 0.5275639, 0.6744639
0.1072125, 0.5279817, 0.7894737
0.1072125, 0.5264301, 0.8089669
0.1072125, 0.5254124, 0.8440546
0.1072125, 0.5252947, 0.8791423
0.1072125, 0.5263589, 0.9668616
0.1072125, 0.5240382, 0.9922028
0.1091618, 0.5262963, 0.03898636
0.1091618, 0.5255322, 0.07017544
0.1091618, 0.525785, 0.2241715
0.1091618, 0.5246176, 0.2729045
0.1091618, 0.5264252, 0.3099415
0.1091618, 0.5256059, 0.3840156
0.1091618, 0.5264249, 0.3918129
0.1091618, 0.5271106, 0.4346979
0.1091618, 0.527398, 0.4366472
0.1091618, 0.5264639, 0.5360624
0.1091618, 0.5245998, 0.6354776
0.1091618, 0.5246719, 0.6374269
0.1091618, 0.5255883, 0.7348928
0.1091618, 0.5266869, 0.7797271
0.1091618, 0.5279143, 0.7894737
0.1091618, 0.5256482, 0.8499025
0.1091618, 0.5254384, 0.8576998
0.1091618, 0.5253732, 0.8596491
0.1091618, 0.5250629, 0.8674464
0.1091618, 0.5281487, 0.9590643
0.1111111, 0.5262343, 0.03703704
0.1111111, 0.5263573, 0.03898636
0.1111111, 0.525778, 0.06822612
0.1111111, 0.5263236, 0.1851852
0.1111111, 0.5229752, 0.2846004
0.1111111, 0.5252035, 0.3021443
0.1111111, 0.5261856, 0.3606238
0.1111111, 0.5268297, 0.3937622
0.1111111, 0.5277421, 0.4444444
0.1111111, 0.5288446, 0.5165692
0.1111111, 0.5286593, 0.5243665
0.1111111, 0.5266196, 0.6081871
0.1111111, 0.5242166, 0.7134503
0.1111111, 0.5258472, 0.8109162
0.1111111, 0.5286258, 0.9434698
0.1111111, 0.5292271, 0.9473684
0.1111111, 0.5248575, 0.9961014
0.1130604, 0.5261867, 0.007797271
0.1130604, 0.5260276, 0.06432749
0.1130604, 0.5269709, 0.08382066
0.1130604, 0.5253305, 0.1481481
0.1130604, 0.5269555, 0.1812865
0.1130604, 0.5255316, 0.1910331
0.1130604, 0.525862, 0.2339181
0.1130604, 0.5250102, 0.2729045
0.1130604, 0.5250786, 0.3430799
0.1130604, 0.5253188, 0.3450292
0.1130604, 0.5267584, 0.4346979
0.1130604, 0.5221202, 0.4814815
0.1130604, 0.5260575, 0.502924
0.1130604, 0.5259693, 0.5925926
0.1130604, 0.5260653, 0.5945419
0.1130604, 0.5261783, 0.5964912
0.1130604, 0.5260457, 0.6120858
0.1130604, 0.5274083, 0.6783625
0.1130604, 0.5262617, 0.7348928
0.1130604, 0.5252675, 0.8245614
0.1130604, 0.5258867, 0.8362573
0.1130604, 0.5251063, 0.8732944
0.1130604, 0.525396, 0.8888889
0.1130604, 0.525422, 0.9025341
0.1130604, 0.5245837, 0.9122807
0.1130604, 0.5279846, 0.9395711
0.1130604, 0.5238323, 0.9844055
0.1150097, 0.5270727, 0.1676413
0.1150097, 0.5248358, 0.2748538
0.1150097, 0.5256239, 0.3060429
0.1150097, 0.527447, 0.3918129
0.1150097, 0.5254252, 0.4210526
0.1150097, 0.5261555, 0.4307992
0.1150097, 0.5231353, 0.4717349
0.1150097, 0.5249872, 0.545809
0.1150097, 0.5269433, 0.5711501
0.1150097, 0.5262706, 0.6042885
0.1150097, 0.5259322, 0.6101364
0.1150097, 0.5260602, 0.7251462
0.1150097, 0.5262651, 0.7270955
0.1150097, 0.5243601, 0.7543859
0.1150097, 0.5255132, 0.8089669
0.1150097, 0.5261623, 0.8382066
0.1150097, 0.5265813, 0.8479532
0.1150097, 0.5264809, 0.8538012
0.1150097, 0.5249142, 0.8791423
0.1150097, 0.5285988, 0.9415205
0.1169591, 0.5252772, 0.02339181
0.1169591, 0.5274095, 0.08382066
0.1169591, 0.5258394, 0.3079922
0.1169591, 0.526043, 0.3703704
0.1169591, 0.5267642, 0.4483431
0.1169591, 0.5271993, 0.5750487
0.1169591, 0.5277355, 0.6842105
0.1169591, 0.5260862, 0.6978558
0.1169591, 0.5257454, 0.7212476
0.1169591, 0.5264584, 0.7270955
0.1169591, 0.5264561, 0.7407407
0.1169591, 0.5253468, 0.748538
0.1169591, 0.5263306, 0.8011696
0.1169591, 0.5257334, 0.8050683
0.1169591, 0.526234, 0.8615984
0.1169591, 0.5247385, 0.8791423
0.1169591, 0.5250525, 0.9005848
0.1169591, 0.5246629, 0.9161794
0.1169591, 0.5296547, 0.9493178
0.1169591, 0.5286134, 0.957115
0.1169591, 0.5276411, 0.9610137
0.1189084, 0.5270049, 0.06822612
0.1189084, 0.5258691, 0.09941521
0.1189084, 0.5263002, 0.1871345
0.1189084, 0.5235466, 0.3391813
0.1189084, 0.524057, 0.3450292
0.1189084, 0.5250997, 0.3547758
0.1189084, 0.5236627, 0.4931774
0.1189084, 0.5284842, 0.5204678
0.1189084, 0.5274327, 0.5730994
0.1189084, 0.5271642, 0.5789474
0.1189084, 0.5261444, 0.6023392
0.1189084, 0.5232496, 0.6393762
0.1189084, 0.525413, 0.668616
0.1189084, 0.5260808, 0.8011696
0.1189084, 0.5248277, 0.8109162
0.1189084, 0.5249017, 0.8265107
0.1189084, 0.5269295, 0.8479532
0.1189084, 0.5246793, 0.8927875
0.1208577, 0.5274366, 0.07212476
0.1208577, 0.5247834, 0.1091618
0.1208577, 0.5244643, 0.1189084
0.1208577, 0.5243202, 0.128655
0.1208577, 0.5267076, 0.165692
0.1208577, 0.5260667, 0.2358674
0.1208577, 0.5238705, 0.3469785
0.1208577, 0.5286046, 0.3898636
0.1208577, 0.5286403, 0.3918129
0.1208577, 0.5260121, 0.4522417
0.1208577, 0.5251286, 0.4580897
0.1208577, 0.5279734, 0.5263158
0.1208577, 0.5281513, 0.6861598
0.1208577, 0.5238938, 0.7641326
0.1208577, 0.5256037, 0.8674464
0.1208577, 0.5246802, 0.9161794
0.1208577, 0.5279323, 0.9356725
0.1208577, 0.5296031, 0.9454191
0.1208577, 0.5288911, 0.9551657
0.1208577, 0.5243681, 0.9746588
0.122807, 0.5256738, 0.04093567
0.122807, 0.5269074, 0.1832359
0.122807, 0.5253602, 0.2183236
0.122807, 0.525851, 0.2280702
0.122807, 0.5277311, 0.2573099
0.122807, 0.5262695, 0.2729045
0.122807, 0.5253283, 0.3216374
0.122807, 0.5229874, 0.3411306
0.122807, 0.526858, 0.4074074
0.122807, 0.5257675, 0.4210526
0.122807, 0.5225935, 0.4756335
0.122807, 0.5222124, 0.4834308
0.122807, 0.5231937, 0.4912281
0.122807, 0.5279251, 0.5185185
0.122807, 0.5280455, 0.5204678
0.122807, 0.5268705, 0.534113
0.122807, 0.5262017, 0.6003898
0.122807, 0.5256763, 0.7076023
0.122807, 0.5256056, 0.7153996
0.122807, 0.5247166, 0.7504873
0.122807, 0.5249718, 0.8050683
0.122807, 0.5262058, 0.8615984
0.122807, 0.5238501, 0.9044834
0.122807, 0.5249339, 0.9181287
0.122807, 0.5256231, 0.9220273
0.1247563, 0.5254426, 0.04678363
0.1247563, 0.5274317, 0.0877193
0.1247563, 0.5255239, 0.1559454
0.1247563, 0.5273728, 0.1793372
0.1247563, 0.5265, 0.2378168
0.1247563, 0.5288197, 0.3976608
0.1247563, 0.5267214, 0.4463938
0.1247563, 0.5244462, 0.4990253
0.1247563, 0.5235133, 0.6335283
0.1247563, 0.5233299, 0.6354776
0.1247563, 0.5230203, 0.6413255
0.1247563, 0.5287531, 0.6861598
0.1247563, 0.5269715, 0.6998051
0.1247563, 0.5238062, 0.7543859
0.1247563, 0.5234711, 0.7641326
0.1247563, 0.5240912, 0.8128655
0.1247563, 0.5260246, 0.8362573
0.1247563, 0.5291889, 0.9415205
0.1247563, 0.5227773, 0.9824561
0.1267056, 0.5232098, 0.005847953
0.1267056, 0.5238379, 0.01169591
0.1267056, 0.5246993, 0.0214425
0.1267056, 0.5248529, 0.02534113
0.1267056, 0.5279442, 0.07602339
0.1267056, 0.5251354, 0.1364522
0.1267056, 0.5265338, 0.2358674
0.1267056, 0.5251643, 0.2865497
0.1267056, 0.52401, 0.3274854
0.1267056, 0.5290413, 0.3820663
0.1267056, 0.5270383, 0.4346979
0.1267056, 0.527143, 0.4385965
0.1267056, 0.5229658, 0.4795322
0.1267056, 0.5240656, 0.6315789
0.1267056, 0.5232221, 0.6530215
0.1267056, 0.5238269, 0.6608187
0.1267056, 0.5275754, 0.6978558
0.1267056, 0.5266494, 0.7037037
0.1267056, 0.52617, 0.7231969
0.1267056, 0.5232384, 0.7641326
0.1267056, 0.5236894, 0.7680312
0.1267056, 0.5241369, 0.8089669
0.1267056, 0.5239065, 0.8148148
0.1267056, 0.526228, 0.8382066
0.1267056, 0.526684, 0.8479532
0.1267056, 0.5260937, 0.9239766
0.128655, 0.5275271, 0.07212476
0.128655, 0.5243816, 0.1111111
0.128655, 0.5246936, 0.1189084
0.128655, 0.5265247, 0.1851852
0.128655, 0.5244907, 0.2046784
0.128655, 0.5249893, 0.2105263
0.128655, 0.5255473, 0.214425
0.128655, 0.5268267, 0.2397661
0.128655, 0.5253932, 0.294347
0.128655, 0.5265124, 0.4210526
0.128655, 0.5232744, 0.4873294
0.128655, 0.5269981, 0.5185185
0.128655, 0.5267739, 0.5867447
0.128655, 0.5241916, 0.6335283
0.128655, 0.5244937, 0.8265107
0.128655, 0.5271816, 0.9298246
0.128655, 0.5254607, 0.9649123
0.128655, 0.5224319, 0.9805068
0.128655, 0.5227028, 0.9941521
0.1306043, 0.5264638, 0.1851852
0.1306043, 0.5260119, 0.3040936
0.1306043, 0.5256693, 0.4619883
0.1306043, 0.5266289, 0.5653021
0.1306043, 0.5264693, 0.5906433
0.1306043, 0.5260167, 0.6003898
0.1306043, 0.5254551, 0.6276803
0.1306043, 0.5234291, 0.6549708
0.1306043, 0.5272904, 0.7017544
0.1306043, 0.5262731, 0.7095516
0.1306043, 0.5250686, 0.8304093
0.1306043, 0.5250294, 0.8654971
0.1306043, 0.5236877, 0.883041
0.1306043, 0.5286203, 0.9532164
0.1306043, 0.5244811, 0.9688109
0.1306043, 0.5233267, 0.9746588
0.1325536, 0.5243715, 0.05653021
0.1325536, 0.525152, 0.06042885
0.1325536, 0.5277624, 0.07992203
0.1325536, 0.5275615, 0.08382066
0.1325536, 0.5257249, 0.1267056
0.1325536, 0.5267613, 0.1578947
0.1325536, 0.5278773, 0.17154
0.1325536, 0.5248985, 0.1949318
0.1325536, 0.5247093, 0.2066277
0.1325536, 0.5270891, 0.2748538
0.1325536, 0.5269458, 0.2787524
0.1325536, 0.5287791, 0.3976608
0.1325536, 0.5268899, 0.4210526
0.1325536, 0.5273773, 0.4307992
0.1325536, 0.5247049, 0.4775828
0.1325536, 0.5245022, 0.4795322
0.1325536, 0.5239909, 0.4931774
0.1325536, 0.5244192, 0.502924
0.1325536, 0.5273395, 0.5360624
0.1325536, 0.5261843, 0.6179338
0.1325536, 0.526507, 0.7076023
0.1325536, 0.5257397, 0.7251462
0.1325536, 0.5259998, 0.8382066
0.1325536, 0.5249542, 0.8635477
0.1325536, 0.5257767, 0.962963
0.1345029, 0.526515, 0.1423002
0.1345029, 0.527591, 0.1637427
0.1345029, 0.5245009, 0.3274854
0.1345029, 0.5231807, 0.3391813
0.1345029, 0.5264005, 0.3664717
0.1345029, 0.5269224, 0.368421
0.1345029, 0.5261425, 0.465887
0.1345029, 0.5254441, 0.4756335
0.1345029, 0.5269076, 0.5477583
0.1345029, 0.5261852, 0.588694
0.1345029, 0.5259984, 0.5945419
0.1345029, 0.5257796, 0.6315789
0.1345029, 0.5296374, 0.6842105
0.1345029, 0.5285115, 0.6939571
0.1345029, 0.5255874, 0.7231969
0.1345029, 0.5252967, 0.7329435
0.1345029, 0.525664, 0.797271
0.1345029, 0.5248367, 0.8615984
0.1364522, 0.52433, 0.0331384
0.1364522, 0.5243725, 0.1052632
0.1364522, 0.5245515, 0.1968811
0.1364522, 0.5244421, 0.1988304
0.1364522, 0.5271068, 0.2729045
0.1364522, 0.5272203, 0.2748538
0.1364522, 0.5266156, 0.294347
0.1364522, 0.524237, 0.331384
0.1364522, 0.5234541, 0.3450292
0.1364522, 0.5267925, 0.368421
0.1364522, 0.5272718, 0.4249513
0.1364522, 0.5258893, 0.5185185
0.1364522, 0.5261791, 0.5594542
0.1364522, 0.5258321, 0.5945419
0.1364522, 0.5267276, 0.6276803
0.1364522, 0.5240761, 0.6549708
0.1364522, 0.525003, 0.6608187
0.1364522, 0.5259495, 0.6647174
0.1364522, 0.524331, 0.8167641
0.1364522, 0.5256599, 0.8479532
0.1364522, 0.5230412, 0.91423
0.1364522, 0.5268765, 0.9317739
0.1364522, 0.5252762, 0.9649123
0.1364522, 0.5232408, 0.9746588
0.1364522, 0.5210696, 0.9863548
0.1384016, 0.524225, 0.01364522
0.1384016, 0.5234665, 0.05847953
0.1384016, 0.5264111, 0.07212476
0.1384016, 0.5252469, 0.1130604
0.1384016, 0.525996, 0.1189084
0.1384016, 0.5277132, 0.1754386
0.1384016, 0.525709, 0.2495127
0.1384016, 0.5260049, 0.2612086
0.1384016, 0.527064, 0.2729045
0.1384016, 0.5261881, 0.3138402
0.1384016, 0.5258072, 0.3196881
0.1384016, 0.5282328, 0.3879142
0.1384016, 0.5269756, 0.4191033
0.1384016, 0.5264534, 0.5243665
0.1384016, 0.5257241, 0.5925926
0.1384016, 0.5256329, 0.5964912
0.1384016, 0.5255922, 0.6003898
0.1384016, 0.5270142, 0.6276803
0.1384016, 0.5238109, 0.6471735
0.1384016, 0.5295445, 0.6783625
0.1384016, 0.5272357, 0.6998051
0.1384016, 0.5266527, 0.7037037
0.1384016, 0.5253963, 0.7212476
0.1384016, 0.5252923, 0.7270955
0.1384016, 0.5253897, 0.9649123
0.1403509, 0.5230867, 0.001949318
0.1403509, 0.5265279, 0.0877193
0.1403509, 0.5262445, 0.1189084
0.1403509, 0.5274382, 0.1598441
0.1403509, 0.527621, 0.1617934
0.1403509, 0.5261925, 0.1851852
0.1403509, 0.5244539, 0.2046784
0.1403509, 0.5256048, 0.2592593
0.1403509, 0.526159, 0.2651072
0.1403509, 0.5270677, 0.2923976
0.1403509, 0.5263214, 0.3060429
0.1403509, 0.5254161, 0.3255361
0.1403509, 0.5269762, 0.4463938
0.1403509, 0.5262612, 0.4795322
0.1403509, 0.5249825, 0.5126706
0.1403509, 0.5254351, 0.5672514
0.1403509, 0.5255811, 0.82846
0.1403509, 0.5255166, 0.8479532
0.1403509, 0.5246248, 0.8576998
0.1403509, 0.5246624, 0.9220273
0.1403509, 0.5225531, 0.9785575
0.1423002, 0.5258808, 0.09161793
0.1423002, 0.5247242, 0.1052632
0.1423002, 0.5269049, 0.1403509
0.1423002, 0.5270342, 0.1559454
0.1423002, 0.5266747, 0.2339181
0.1423002, 0.5253533, 0.2592593
0.1423002, 0.5264469, 0.2690058
0.1423002, 0.5246143, 0.3547758
0.1423002, 0.5262326, 0.368421
0.1423002, 0.5266621, 0.4502924
0.1423002, 0.5266147, 0.4775828
0.1423002, 0.5261784, 0.4834308
0.1423002, 0.526857, 0.5380117
0.1423002, 0.526857, 0.539961
0.1423002, 0.5267248, 0.6315789
0.1423002, 0.5274386, 0.6666667
0.1423002, 0.5256918, 0.7076023
0.1423002, 0.5253223, 0.7173489
0.1423002, 0.5265145, 0.7953216
0.1423002, 0.5228032, 0.91423
0.1423002, 0.5262935, 0.9317739
0.1423002, 0.5286942, 0.9473684
0.1423002, 0.5223009, 0.9805068
0.1423002, 0.5210989, 0.9902534
0.1442495, 0.5259238, 0.01949318
0.1442495, 0.5258145, 0.02729045
0.1442495, 0.5241553, 0.03703704
0.1442495, 0.5251975, 0.06822612
0.1442495, 0.5242186, 0.2007797
0.1442495, 0.5261937, 0.2183236
0.1442495, 0.5266247, 0.2300195
0.1442495, 0.5268411, 0.4405458
0.1442495, 0.5267743, 0.4717349
0.1442495, 0.5265016, 0.4814815
0.1442495, 0.5262132, 0.4853801
0.1442495, 0.525087, 0.5048733
0.1442495, 0.5253829, 0.5185185
0.1442495, 0.5266056, 0.5380117
0.1442495, 0.5254004, 0.5769981
0.1442495, 0.5265567, 0.6978558
0.1442495, 0.5229546, 0.7621832
0.1442495, 0.5269745, 0.7894737
0.1442495, 0.5254599, 0.8070176
0.1442495, 0.5253453, 0.8089669
0.1442495, 0.5262924, 0.840156
0.1442495, 0.5239325, 0.8966861
0.1442495, 0.528667, 0.9473684
0.1442495, 0.5285052, 0.9532164
0.1442495, 0.5216706, 0.9941521
0.1461988, 0.525552, 0.07017544
0.1461988, 0.5268603, 0.08382066
0.1461988, 0.5272602, 0.1247563
0.1461988, 0.5269852, 0.1598441
0.1461988, 0.5241898, 0.2007797
0.1461988, 0.5243669, 0.2066277
0.1461988, 0.5267383, 0.2729045
0.1461988, 0.5254964, 0.3411306
0.1461988, 0.5259481, 0.4152047
0.1461988, 0.5261481, 0.4522417
0.1461988, 0.5253447, 0.5185185
0.1461988, 0.5258012, 0.6140351
0.1461988, 0.5267786, 0.6296296
0.1461988, 0.5263693, 0.6608187
0.1461988, 0.5255497, 0.8167641
0.1461988, 0.5235396, 0.9005848
0.1461988, 0.5239373, 0.920078
0.1461988, 0.5286545, 0.9532164
0.1461988, 0.5216876, 0.9863548
0.1481481, 0.5267749, 0.07797271
0.1481481, 0.5263032, 0.1559454
0.1481481, 0.5259647, 0.1871345
0.1481481, 0.5248106, 0.2436647
0.1481481, 0.527107, 0.2904483
0.1481481, 0.5269071, 0.2923976
0.1481481, 0.5258819, 0.3060429
0.1481481, 0.5258486, 0.3918129
0.1481481, 0.5265248, 0.6296296
0.1481481, 0.5254217, 0.6374269
0.1481481, 0.5246708, 0.6432748
0.1481481, 0.5269063, 0.662768
0.1481481, 0.5258895, 0.7309942
0.1481481, 0.5240671, 0.7465887
0.1481481, 0.5274554, 0.7894737
0.1481481, 0.5273387, 0.7933723
0.1481481, 0.524699, 0.9239766
0.1481481, 0.5281901, 0.9434698
0.1481481, 0.5288082, 0.9532164
0.1500975, 0.5258921, 0.01169591
0.1500975, 0.5266683, 0.02729045
0.1500975, 0.5263042, 0.07407407
0.1500975, 0.5250794, 0.1013645
0.1500975, 0.526502, 0.1150097
0.1500975, 0.5251079, 0.2163743
0.1500975, 0.5273678, 0.2846004
0.1500975, 0.5258649, 0.3450292
0.1500975, 0.5257699, 0.4249513
0.1500975, 0.5258358, 0.4424951
0.1500975, 0.5256835, 0.4463938
0.1500975, 0.5257116, 0.5048733
0.1500975, 0.5254311, 0.5126706
0.1500975, 0.5253311, 0.5185185
0.1500975, 0.5256353, 0.5360624
0.1500975, 0.5256074, 0.5497076
0.1500975, 0.5246035, 0.6023392
0.1500975, 0.5258873, 0.6198831
0.1500975, 0.5245573, 0.6452242
0.1500975, 0.5254027, 0.6549708
0.1500975, 0.5246183, 0.7076023
0.1500975, 0.5275369, 0.7933723
0.1500975, 0.5265942, 0.8732944
0.1500975, 0.5268431, 0.8849903
0.1500975, 0.5241777, 0.9005848
0.1500975, 0.5232418, 0.9161794
0.1500975, 0.5222964, 0.9922028
0.1520468, 0.5253649, 0.1442495
0.1520468, 0.5269708, 0.165692
0.1520468, 0.5252203, 0.2319688
0.1520468, 0.5253516, 0.3781676
0.1520468, 0.5255346, 0.4269006
0.1520468, 0.5253704, 0.4619883
0.1520468, 0.5242437, 0.6062378
0.1520468, 0.5247227, 0.6140351
0.1520468, 0.528557, 0.6803119
0.1520468, 0.5277869, 0.6842105
0.1520468, 0.5265269, 0.7270955
0.1520468, 0.5236367, 0.7563353
0.1520468, 0.5273265, 0.7816764
0.1520468, 0.5260515, 0.8538012
0.1520468, 0.5256858, 0.8596491
0.1520468, 0.527301, 0.877193
0.1520468, 0.5274045, 0.8810916
0.1520468, 0.5267065, 0.8888889
0.1520468, 0.5234048, 0.9064327
0.1520468, 0.5230421, 0.9103314
0.1520468, 0.5285845, 0.9454191
0.1520468, 0.5291172, 0.9532164
0.1520468, 0.5271372, 0.9649123
0.1539961, 0.5260926, 0.007797271
0.1539961, 0.5272722, 0.122807
0.1539961, 0.5264857, 0.1325536
0.1539961, 0.524254, 0.2124756
0.1539961, 0.524411, 0.214425
0.1539961, 0.5256199, 0.3586745
0.1539961, 0.5250492, 0.374269
0.1539961, 0.5250234, 0.3762183
0.1539961, 0.5250041, 0.4483431
0.1539961, 0.5266967, 0.4873294
0.1539961, 0.5250398, 0.5302144
0.1539961, 0.5252281, 0.5614035
0.1539961, 0.5239455, 0.6062378
0.1539961, 0.5243149, 0.6140351
0.1539961, 0.5247709, 0.6491228
0.1539961, 0.5253024, 0.7446394
0.1539961, 0.5280885, 0.7875243
0.1539961, 0.5262185, 0.8109162
0.1539961, 0.5264447, 0.8206628
0.1539961, 0.5265907, 0.8518519
0.1539961, 0.5260551, 0.8615984
0.1539961, 0.5265111, 0.8927875
0.1539961, 0.5292282, 0.9512671
0.1539961, 0.524998, 0.9766082
0.1559454, 0.5276297, 0.01754386
0.1559454, 0.524275, 0.04288499
0.1559454, 0.524443, 0.2553606
0.1559454, 0.526384, 0.331384
0.1559454, 0.5266292, 0.3391813
0.1559454, 0.5255598, 0.3606238
0.1559454, 0.5250289, 0.368421
0.1559454, 0.5244659, 0.3898636
0.1559454, 0.5249338, 0.4444444
0.1559454, 0.5268398, 0.497076
0.1559454, 0.5248898, 0.5516569
0.1559454, 0.5255095, 0.6900585
0.1559454, 0.5250809, 0.6920078
0.1559454, 0.5275204, 0.7797271
0.1559454, 0.527719, 0.797271
0.1559454, 0.5276241, 0.8304093
0.1559454, 0.5280038, 0.9434698
0.1578947, 0.5273715, 0.01169591
0.1578947, 0.5254128, 0.03898636
0.1578947, 0.523601, 0.05847953
0.1578947, 0.5258709, 0.07017544
0.1578947, 0.5270443, 0.1150097
0.1578947, 0.5266261, 0.1676413
0.1578947, 0.5252947, 0.2612086
0.1578947, 0.5253419, 0.2982456
0.1578947, 0.5246774, 0.3118908
0.1578947, 0.5252448, 0.3216374
0.1578947, 0.5262969, 0.331384
0.1578947, 0.5272465, 0.4951267
0.1578947, 0.5262775, 0.5126706
0.1578947, 0.5247095, 0.5360624
0.1578947, 0.5247144, 0.545809
0.1578947, 0.5241054, 0.6003898
0.1578947, 0.5241277, 0.6198831
0.1578947, 0.5247673, 0.6315789
0.1578947, 0.5246145, 0.6413255
0.1578947, 0.524657, 0.6432748
0.1578947, 0.5281502, 0.6666667
0.1578947, 0.5285663, 0.6744639
0.1578947, 0.5271677, 0.6822612
0.1578947, 0.5271513, 0.7290449
0.1578947, 0.5245294, 0.7602339
0.1578947, 0.5282041, 0.7836257
0.1578947, 0.5283127, 0.8752437
0.1578947, 0.5285977, 0.8791423
0.1598441, 0.5249102, 0.06432749
0.1598441, 0.527105, 0.2787524
0.1598441, 0.5247159, 0.3196881
0.1598441, 0.5256513, 0.3274854
0.1598441, 0.5237001, 0.4015594
0.1598441, 0.5250565, 0.4327485
0.1598441, 0.5229177, 0.6120858
0.1598441, 0.5230375, 0.6140351
0.1598441, 0.5239122, 0.6218324
0.1598441, 0.525053, 0.7173489
0.1598441, 0.5269644, 0.7348928
0.1598441, 0.5247121, 0.7602339
0.1598441, 0.5283355, 0.7933723
0.1598441, 0.5287144, 0.8869396
0.1598441, 0.5282189, 0.8908382
0.1598441, 0.5261104, 0.9376218
0.1598441, 0.5286893, 0.9590643
0.1598441, 0.5245237, 0.9980507
0.1617934, 0.5274641, 0.003898636
0.1617934, 0.5245025, 0.1500975
0.1617934, 0.5264323, 0.288499
0.1617934, 0.525198, 0.2962963
0.1617934, 0.5263718, 0.4775828
0.1617934, 0.5245731, 0.5516569
0.1617934, 0.5248176, 0.6432748
0.1617934, 0.5279635, 0.6764132
0.1617934, 0.5223615, 0.7037037
0.1617934, 0.5279624, 0.797271
0.1617934, 0.5277563, 0.8226121
0.1617934, 0.5288494, 0.8440546
0.1617934, 0.5288972, 0.8888889
0.1617934, 0.5262973, 0.9025341
0.1617934, 0.5275534, 0.9454191
0.1617934, 0.5287008, 0.9551657
0.1617934, 0.5238934, 0.9922028
0.1637427, 0.5261874, 0.09551657
0.1637427, 0.5261351, 0.09941521
0.1637427, 0.5252456, 0.1617934
0.1637427, 0.5265669, 0.1793372
0.1637427, 0.5263447, 0.288499
0.1637427, 0.5265619, 0.3489279
0.1637427, 0.5241293, 0.374269
0.1637427, 0.5274778, 0.4834308
0.1637427, 0.5278454, 0.5048733
0.1637427, 0.5267498, 0.6549708
0.1637427, 0.5281312, 0.6744639
0.1637427, 0.523208, 0.6920078
0.1637427, 0.5253272, 0.7192982
0.1637427, 0.5288589, 0.871345
0.165692, 0.5266384, 0.07992203
0.165692, 0.5272354, 0.1111111
0.165692, 0.5278701, 0.1189084
0.165692, 0.5258774, 0.1890838
0.165692, 0.5252284, 0.1988304
0.165692, 0.5251016, 0.2007797
0.165692, 0.5249314, 0.4483431
0.165692, 0.5253372, 0.4678363
0.165692, 0.5283135, 0.4892788
0.165692, 0.5284647, 0.4931774
0.165692, 0.5281801, 0.502924
0.165692, 0.5279367, 0.5068226
0.165692, 0.5252384, 0.5302144
0.165692, 0.5239235, 0.6003898
0.165692, 0.5244586, 0.6393762
0.165692, 0.5279468, 0.7797271
0.165692, 0.5298156, 0.883041
0.165692, 0.5280979, 0.8986355
0.165692, 0.5248173, 0.9103314
0.165692, 0.523727, 0.9259259
0.165692, 0.5279112, 0.9610137
0.1676413, 0.5262132, 0.09746589
0.1676413, 0.5249962, 0.1578947
0.1676413, 0.5258853, 0.1734893
0.1676413, 0.525301, 0.2436647
0.1676413, 0.5272352, 0.2787524
0.1676413, 0.5236324, 0.3060429
0.1676413, 0.5230277, 0.3177388
0.1676413, 0.5250975, 0.3333333
0.1676413, 0.5254771, 0.5302144
0.1676413, 0.5246643, 0.5516569
0.1676413, 0.5264714, 0.588694
0.1676413, 0.5224797, 0.6198831
0.1676413, 0.5255454, 0.7212476
0.1676413, 0.5265521, 0.7329435
0.1676413, 0.528186, 0.7894737
0.1676413, 0.5275944, 0.797271
0.1676413, 0.5274371, 0.7992203
0.1676413, 0.5271106, 0.8050683
0.1676413, 0.529736, 0.8323587
0.1676413, 0.5294957, 0.8752437
0.1676413, 0.523421, 0.9220273
0.1676413, 0.5257462, 0.9824561
0.1695906, 0.529083, 0.009746589
0.1695906, 0.5245001, 0.04678363
0.1695906, 0.5245627, 0.05263158
0.1695906, 0.5252757, 0.165692
0.1695906, 0.525606, 0.1734893
0.1695906, 0.5258045, 0.1890838
0.1695906, 0.5242578, 0.3001949
0.1695906, 0.5229979, 0.3118908
0.1695906, 0.5259916, 0.3430799
0.1695906, 0.5256093, 0.3664717
0.1695906, 0.5234589, 0.3879142
0.1695906, 0.5277671, 0.4814815
0.1695906, 0.5282587, 0.4853801
0.1695906, 0.5263195, 0.5906433
0.1695906, 0.5228363, 0.6062378
0.1695906, 0.525593, 0.6452242
0.1695906, 0.5262912, 0.7329435
0.1695906, 0.5248477, 0.7465887
0.1695906, 0.5260603, 0.7680312
0.1695906, 0.5263883, 0.7699805
0.1695906, 0.529063, 0.871345
0.1695906, 0.5296878, 0.8791423
0.1695906, 0.5252257, 0.9103314
0.1695906, 0.5268962, 0.9766082
0.17154, 0.5252993, 0.1559454
0.17154, 0.5246965, 0.3352827
0.17154, 0.5259424, 0.4191033
0.17154, 0.5259095, 0.4405458
0.17154, 0.5257437, 0.4444444
0.17154, 0.5262266, 0.4697856
0.17154, 0.5265572, 0.5847953
0.17154, 0.5256963, 0.7368421
0.17154, 0.5294995, 0.8440546
0.17154, 0.5268568, 0.9649123
0.17154, 0.5243173, 0.9922028
0.1734893, 0.5278082, 0.1189084
0.1734893, 0.5258966, 0.2183236
0.1734893, 0.527298, 0.2729045
